R,F,M,C,L
0.006706281,-0.24273807,-0.07027018,-0.87813014,0.71562415
-0.30014196,-0.072781935,-0.08197527,-0.794209,-1.1820799
-0.88635945,0.38043442,-0.06981185,-0.9166082,-0.7191704
-0.6665279,-0.35604215,-0.26009002,1.5932109,-1.0652289
-0.08947003,-0.18608603,-0.08176373,-0.8111103,-0.41243672
0.29523522,-0.072781935,-0.13397828,-0.26079854,-0.038289044
0.42805013,0.04052216,-0.27031434,1.7585373,-0.24053103
2.0813665,-0.5259983,-0.091706,-0.73566204,-1.0596111
-0.75354457,-0.12943397,-0.19870882,0.5443374,-1.0101742
0.5196466,-0.58265036,-0.065616354,-0.99986774,0.59203184
0.57918435,-0.58265036,-0.069670826,-0.96277326,-0.20345333
-0.95505685,-0.12943397,-0.23537536,1.0906804,0.26395038
0.12120189,-0.12943397,-0.08335026,-0.8442749,0.49652866
-0.5703516,0.32378238,-0.066533014,-1.005311,0.9223604
-1.0054349,0.04052216,-0.072949655,-0.9576937,-1.0011857
0.4967475,-0.35604215,-0.18213837,0.26495132,-0.91354746
-0.7901832,-0.12943397,-0.1717025,0.12665609,-0.84838057
-0.89551914,0.32378238,-0.18718001,0.32426128,-1.3236493
-0.1398481,-0.24273807,-0.23794906,1.0951996,-1.2225282
-0.9275779,-0.24273807,-0.16165447,-0.012104963,1.4639195
-1.0008551,-0.072781935,-0.06357148,-1.0564432,1.7009921
0.31813434,-0.41269422,-0.05994009,-1.1093352,0.8628114
-0.44669634,-0.2993901,-0.26284,1.4870743,-1.2461232
-0.21312529,-0.35604215,-0.16510959,-0.012222285,-0.577601
-0.9596367,0.21047829,-0.2062184,0.5430746,2.035815
-0.21770512,0.04052216,-0.1761448,0.12444294,1.2077464
-0.5199735,-0.12943397,-0.24119264,1.0862839,0.39540768
-0.82224196,-0.016129887,-0.108664274,-0.6731365,0.645963
-0.77644366,-0.2993901,-0.090577796,-0.86202306,-1.3663448
-0.533713,0.26713035,-0.13909045,-0.36199304,0.31563443
-0.8588805,-0.072781935,-0.22278887,0.7414767,-0.2551374
-0.533713,-0.35604215,-0.25769258,1.310083,0.721242
-0.4375367,-0.18608603,-0.25240415,1.1879151,-1.3820747
-0.043671787,-0.18608603,-0.25734,1.2491646,-0.22929537
-0.8909393,0.15382625,-0.09939187,-0.8525422,-0.1540164
-0.54745245,-0.12943397,-0.14497824,-0.37357664,-1.3236493
-0.78560334,-0.41269422,-0.27662522,1.5894504,0.63472736
-0.25892353,-0.016129887,-0.19751011,0.28342983,0.44259748
-0.4604358,-0.18608603,-0.13831481,-0.47321126,0.55045986
-0.9413174,-0.18608603,-0.2664714,1.3595005,1.9931194
-0.9275779,-0.12943397,-0.23801957,0.85866445,-0.44164947
0.95930976,-0.18608603,-0.21573761,0.5076066,-0.82253855
-0.7214858,-0.072781935,-0.26989126,1.40324,0.19653638
1.2844772,-0.2993901,-0.288154,1.7585373,0.6841643
-0.01619284,-0.072781935,-0.1767089,-0.065004565,0.24822044
-0.5703516,-0.2993901,-0.24796185,0.97706777,0.6324802
-0.9871156,0.04052216,-0.15030195,-0.3914415,0.03361922
0.35477293,-0.2993901,-0.24242662,0.8629179,-0.1169387
-0.20396563,-0.41269422,-0.28723735,1.6711854,-0.120309405
-0.6665279,-0.12943397,-0.2310741,0.65378463,-1.2539881
-0.48333493,-0.12943397,-0.24845544,0.92940325,-0.52029914
-0.63904893,-0.016129887,-0.23932406,0.7731578,-0.28996795
-0.5611919,-0.24273807,-0.13884366,-0.57696253,-0.1641285
0.9684694,-0.41269422,-0.29471168,1.7585373,-0.5247934
-0.8680402,-0.18608603,-0.1890486,-0.0022249473,-0.45850295
-0.4604358,-0.24273807,-0.2738047,1.3247066,-0.8539984
0.6845203,-0.2993901,-0.18044607,-0.11664347,0.13698734
-0.94589716,0.49373853,-0.12689178,-0.7489992,1.8830099
-0.7718639,-0.24273807,-0.23026319,0.5669215,1.8605385
-0.47417527,-0.18608603,-0.2422856,0.7482314,0.79315025
0.18073961,-0.016129887,-0.14776349,-0.53513145,0.721242
0.9455703,-0.35604215,-0.25296825,0.888435,0.6234917
-0.3459402,-0.072781935,-0.1503372,-0.536061,-0.2079476
-0.9871156,-0.2993901,-0.27884635,1.3336841,2.0032315
0.83107466,-0.5259983,-0.14011288,-0.6690788,-0.94276017
-0.5199735,-0.072781935,-0.23801957,0.61425835,-1.0820824
-0.7993428,-0.12943397,-0.24538814,0.72116965,0.47068664
-0.5291332,-0.12943397,-0.23110935,0.4869608,1.8481793
0.4417896,-0.41269422,-0.30246806,1.7585373,-0.7528774
-0.22228494,-0.18608603,-0.27740085,1.2618326,-1.109048
-0.97795594,-0.016129887,-0.17473455,-0.29836372,1.0751655
-0.6436288,-0.2993901,-0.23696189,0.5639294,-0.3731119
-0.9092586,0.32378238,-0.1845358,-0.18138771,-1.2011805
-0.99169546,-0.18608603,-0.26425025,0.9962398,-1.4135345
-0.41463757,-0.24273807,-0.28892964,1.4399672,1.4762788
-0.99627525,-0.12943397,-0.20561905,0.067050405,0.9695502
-0.24060424,-0.2993901,-0.29746166,1.5774412,1.0886483
-0.4008981,-0.2993901,-0.28892964,1.401512,-1.1551143
-0.8680402,0.15382625,-0.21305813,0.13994814,-1.31129
0.5150668,-0.2993901,-0.24725673,0.64990884,0.5594484
0.22195803,-0.2993901,-0.27958673,1.1805828,-1.1135423
-0.55661213,-0.12943397,-0.122484736,-0.9737564,1.0032572
-0.46501562,-0.35604215,-0.28882387,1.3469102,0.5223707
-0.99627525,-0.41269422,-0.22003888,0.19629937,-0.087725975
-1.0054349,0.04052216,-0.16750701,-0.49780092,-1.3045486
-0.54745245,-0.18608603,-0.18725052,-0.26045492,-0.9629844
-0.3825788,-0.12943397,-0.2059011,-0.017918289,1.2717897
-0.50623405,-0.24273807,-0.17424096,-0.42311835,-0.54614115
-0.63446915,-0.35604215,-0.26805794,0.93640226,1.4515603
-0.74438494,-0.24273807,-0.25152272,0.65581936,-0.15289284
-0.48333493,-0.18608603,-0.11240144,-1.0963166,0.06957335
-0.9596367,-0.2993901,-0.11455207,-1.0834924,1.0437056
-0.93673754,-0.072781935,-0.17907107,-0.3962864,0.74146616
-0.97337615,0.04052216,-0.118148215,-1.0664628,-0.8202914
-0.60699016,-0.12943397,-0.22197796,0.15973595,1.5717819
-0.9871156,-0.072781935,-0.14152312,-0.84145355,1.286396
-0.67568755,-0.2993901,-0.1934909,-0.25084215,0.9628088
-0.78560334,-0.5259983,-0.23354203,0.29839912,-0.99781495
-0.08947003,-0.35604215,-0.11984052,-1.0894336,1.4639195
-0.80392265,-0.12943397,-0.18520567,-0.3700306,0.53023565
-0.94589716,-0.41269422,-0.2395356,0.36606598,2.0032315
-0.3871586,0.097174205,-0.16979867,-0.5699177,0.3875427
-0.22686476,-0.2993901,-0.13672827,-0.9356921,1.0055044
-0.82682174,-0.072781935,-0.21443312,-0.008079926,1.0908954
-0.2909823,-0.18608603,-0.1489622,-0.83732444,-1.1876976
0.9089317,-0.2993901,-0.2966155,1.2994429,0.28754526
0.84939396,0.21047829,-0.21217673,-0.08171562,-1.0629818
-0.90467876,-0.072781935,-0.15689486,-0.76552284,0.7111299
0.12120189,-0.2993901,-0.28342968,1.0310336,0.82348657
-0.950477,-0.18608603,-0.30282062,1.3999188,-1.0517461
-0.36883932,-0.35604215,-0.25455478,0.52614486,0.08755042
-0.194806,-0.35604215,-0.31579494,1.661138,0.544842
-0.7306454,-0.016129887,-0.28184313,0.9870679,-1.2933129
-0.99169546,0.04052216,-0.20181137,-0.25551906,0.28192744
-0.4375367,0.15382625,-0.14705837,-0.90094054,0.43248537
-0.8405612,-0.016129887,-0.12826677,-1.0977994,1.9009869
-0.9687963,0.097174205,-0.20657097,-0.20260212,-1.4022989
-0.7810235,-0.016129887,-0.17885953,-0.5566485,1.4335833
0.744058,-0.2993901,-0.30542958,1.3992295,0.7077592
0.57002467,-0.18608603,-0.31981415,1.6799644,-0.83489776
1.160822,-0.5259983,-0.26305154,0.59384364,-0.7686073
0.052504525,-0.41269422,-0.12756164,-1.1435556,-1.3281435
-0.7077463,-0.18608603,-0.21443312,-0.13886449,-1.1618557
0.73031855,-0.18608603,-0.14451991,-0.9789428,-1.1641028
-0.91383845,-0.24273807,-0.25931436,0.5152409,-0.012447012
0.4601089,-0.46934626,-0.14018339,-1.0438266,-1.225899
0.066244,-0.24273807,-0.2918912,1.0615839,-0.69220483
-0.8817797,0.097174205,-0.21267031,-0.20157121,-1.2978072
-0.46959546,-0.072781935,-0.30465394,1.2835822,0.78303814
-0.6298893,-0.24273807,-0.24267341,0.19640003,-1.2090454
-0.63446915,0.04052216,-0.13277957,-1.1521479,-0.14502788
-0.55661213,-0.41269422,-0.30613473,1.2930284,-0.2585081
-0.9642165,-0.18608603,-0.28466365,0.8728708,1.0178635
-0.02535249,-0.41269422,-0.3117052,1.3872988,1.3347094
-0.5703516,-0.41269422,-0.3137501,1.4131769,0.41001403
-0.7718639,-0.24273807,-0.3128334,1.3876785,-0.7169233
-0.97337615,-0.58265036,-0.30606422,1.2344251,-1.2888187
-0.99169546,-0.18608603,-0.2042088,-0.3919545,-0.2551374
0.102882594,-0.072781935,-0.18647489,-0.62132055,-0.020311978
-0.86346036,-0.35604215,-0.20583059,-0.38746783,-1.3247728
-0.689427,-0.016129887,-0.20907417,-0.35275656,1.6627908
-0.6482086,-0.58265036,-0.15301667,-1.0141498,-1.2787066
0.5746045,-0.35604215,-0.13961929,-1.1531961,-0.04952471
-1.0008551,-0.41269422,-0.31456098,1.3636504,1.076289
-0.45127615,-0.2993901,-0.29065722,0.89264613,0.73247766
0.78985626,-0.24273807,-0.16130191,-0.935783,-0.16974634
0.6891001,-0.58265036,-0.27433354,0.59384364,-1.202304
-0.55661213,-0.2993901,-0.31970838,1.4515043,0.36956564
0.20363873,-0.2993901,-0.3163943,1.3789835,-0.4068189
-0.36425948,-0.2993901,-0.16828264,-0.87203705,1.6594201
-0.9596367,-0.12943397,-0.28547454,0.77578676,0.67967004
-0.9596367,0.04052216,-0.16697817,-0.9059861,-1.3472441
-0.5611919,-0.072781935,-0.20434983,-0.47090995,-0.89557034
1.1791413,-0.58265036,-0.14434363,-1.1513724,-1.2820773
-0.41005772,0.04052216,-0.17741403,-0.80366695,0.53135926
-0.82682174,-0.35604215,-0.26386243,0.36878452,1.3762813
0.23569751,-0.35604215,-0.3318013,1.6583016,-1.0798353
-0.6985867,-0.2993901,-0.15689486,-1.0387006,-0.3933361
-0.79476297,0.15382625,-0.1837954,-0.75152755,-0.055142544
-0.97795594,-0.18608603,-0.2931604,0.8363143,0.4785516
-0.455856,-0.46934626,-0.3111411,1.1747195,-1.3157843
-0.67568755,-0.2993901,-0.31459624,1.2431923,0.82573366
-0.49249458,-0.18608603,-0.31346804,1.2140813,0.9504496
-0.30014196,-0.24273807,-0.24796185,0.056700405,-0.83152705
-1.0008551,-0.18608603,-0.28395852,0.6346279,0.957191
-0.7993428,-0.12943397,-0.28681427,0.6699924,-0.11469157
-0.9275779,-0.12943397,-0.22966383,-0.22480507,0.6639401
-0.87262,-0.41269422,-0.31657058,1.2344251,-1.2618531
-0.194806,-0.18608603,-0.29474694,0.79223675,-0.014694145
-0.9596367,-0.5259983,-0.24926633,0.03622464,0.6942764
0.6570414,-0.24273807,-0.33289424,1.5500656,1.4863908
-0.25892353,-0.18608603,-0.2038915,-0.59624493,0.6751757
0.6570414,-0.016129887,-0.25561246,0.11285655,-0.8742226
-0.8176621,-0.12943397,-0.20396201,-0.6022249,-1.0124213
-0.9871156,-0.6393024,-0.18238516,-0.86202306,0.8392165
1.0509062,-0.6393024,-0.18238516,-0.86202306,-0.4809743
0.0479247,-0.6393024,-0.18270247,-0.86202306,-1.3596034
-0.9596367,-0.072781935,-0.3279231,1.4009303,-0.29670936
-0.4421165,-0.2993901,-0.30264434,0.8854464,-0.98096144
-0.99627525,-0.35604215,-0.33409294,1.5284181,0.11563958
1.4356114,-0.12943397,-0.160491,-1.1531961,-0.85512197
0.034185227,-0.35604215,-0.34653842,1.7297789,1.5212214
-1.0054349,-0.35604215,-0.20449086,-0.6804736,-1.1933155
-0.19938582,-0.5259983,-0.16895252,-1.1138413,-1.3876926
-0.87262,-0.41269422,-0.2747566,0.28325906,0.4785516
-0.94589716,-0.12943397,-0.25797462,0.017198391,-1.4067931
-0.7077463,-0.2993901,-0.29763794,0.6692385,-1.1618557
0.40973082,-0.46934626,-0.35087493,1.7585373,1.6448138
-0.3871586,-0.58265036,-0.1750166,-1.0816958,-1.2584823
0.31355453,0.04052216,-0.23498754,-0.3543803,-0.027053377
-0.90467876,-0.016129887,-0.17230186,-1.1189257,1.294261
-0.99169546,-0.12943397,-0.29904822,0.6380524,1.6852621
-0.8909393,-0.2993901,-0.3040546,0.7143553,0.50776434
-0.9596367,-0.35604215,-0.28311238,0.34125763,0.94595534
-0.8497209,-0.46934626,-0.32764104,1.1672304,1.3605514
-0.25892353,-0.41269422,-0.27253547,0.1554242,0.9257311
-0.9000989,0.21047829,-0.3271827,1.1498195,-0.46636793
-0.8543007,-0.2993901,-0.20769918,-0.7585953,0.95831454
-0.39173844,-0.016129887,-0.33730128,1.3512713,-0.9371423
0.28607556,-0.24273807,-0.2732406,0.13551839,0.49315795
0.50132734,-0.46934626,-0.3563044,1.7585373,1.8549207
0.327294,-0.41269422,-0.35249674,1.659247,-0.21581256
-0.7810235,-0.24273807,-0.20727609,-0.7945964,0.91000116
0.30897468,-0.41269422,-0.3401923,1.336754,-0.21581256
0.2173782,-0.2993901,-0.35626915,1.6975883,1.0133693
1.0096878,-0.2993901,-0.35894862,1.7585373,0.022383554
-0.71690595,-0.35604215,-0.34040383,1.3171029,-1.194439
-0.9229981,-0.35604215,-0.32111862,0.91349673,-0.83602136
0.64330184,-0.41269422,-0.29217324,0.37398344,-0.4101896
-0.7810235,-0.2993901,-0.18354861,-1.1196712,-1.2787066
-0.14900775,-0.18608603,-0.3533429,1.6014853,1.8144723
-0.30472177,-0.41269422,-0.19740434,-0.9767866,-0.9663551
-0.24518406,-0.12943397,-0.22116707,-0.69472367,1.926829
0.13036154,-0.016129887,-0.29777896,0.44513664,-0.03267121
-0.23602441,-0.072781935,-0.2634746,-0.1151412,0.79652095
-0.6619481,-0.016129887,-0.23403561,-0.5363317,-0.416931
-1.0054349,-0.35604215,-0.34121472,1.2892706,-0.5124341
-1.0008551,1.1735631,-0.21104851,-0.855133,-1.2618531
-1.0008551,0.097174205,-0.32111862,0.8399145,0.24822044
-0.9184182,0.15382625,-0.19997805,-0.99280065,0.10215678
-0.72606564,0.21047829,-0.26009002,-0.20840502,-1.1876976
-0.3825788,-0.072781935,-0.33927563,1.2019894,0.48304588
-0.79476297,-0.24273807,-0.23068628,-0.62459373,-0.65625066
-0.9871156,-0.2993901,-0.19691075,-1.0408082,1.3639221
-0.11236915,-0.2993901,-0.25730476,-0.26727068,0.78977954
-0.5199735,-0.46934626,-0.32563144,0.8978659,0.30215165
-0.9825358,-0.2993901,-0.3504166,1.4213929,1.3706635
-0.689427,-0.24273807,-0.34477562,1.2930173,-1.0787117
1.0188475,-0.46934626,-0.3373718,1.1181281,-0.60456663
-0.5520323,-0.35604215,-0.2392888,-0.54626864,1.8998634
-0.54745245,-0.2993901,-0.28473416,0.12692058,0.60776174
1.2386789,-0.41269422,-0.36603513,1.7585373,-0.0023349118
-0.6665279,-0.24273807,-0.355423,1.4818268,1.2807782
-0.34136036,-0.24273807,-0.24359007,-0.51525617,0.40664333
-0.20854546,-0.41269422,-0.26879832,-0.15357968,1.7807653
-0.6619481,-0.35604215,-0.33247116,0.954079,-0.4910864
-0.9184182,-0.41269422,-0.33515063,1.0049889,1.1212317
0.11662207,-0.6393024,-0.22099079,-0.8465449,-0.74501246
-0.20854546,-0.2993901,-0.21993311,-0.8674664,-1.2742124
-0.9092586,-0.072781935,-0.27027908,-0.18143977,-0.9011882
-0.8909393,-0.18608603,-0.21175365,-0.9664602,1.3425744
-0.91383845,-0.46934626,-0.22025041,-0.8704487,1.3436979
-0.8817797,-0.12943397,-0.23600997,-0.6749414,0.052719854
-0.5703516,-0.2993901,-0.19768639,-1.1456716,1.2729132
0.6982598,0.097174205,-0.2230004,-0.88099796,1.5470635
0.7669571,-0.24273807,-0.24940735,-0.54896843,0.34821787
0.22195803,-0.35604215,-0.21697158,-0.9815086,0.7302305
-0.34136036,-0.016129887,-0.25564772,-0.4946964,-1.344997
1.0417466,-0.016129887,-0.33102566,0.76003927,0.2774332
-0.5108139,-0.46934626,-0.3627563,1.4478714,-1.4034225
0.5746045,-0.12943397,-0.21714786,-1.0013652,-1.1596085
-0.80850244,-0.5259983,-0.2553304,-0.51877093,-0.2349132
-0.5153937,-0.18608603,-0.35024032,1.1433523,1.3504393
-0.99627525,-0.35604215,-0.29143286,0.022139788,-0.1506457
-0.2909823,-0.18608603,-0.21612543,-1.0279986,-0.07873744
-0.8314016,-0.18608603,-0.3705832,1.6002356,-0.52591693
-0.29556212,-0.18608603,-0.36191016,1.36908,-1.1596085
-0.8405612,-0.18608603,-0.33539742,0.77691764,-1.2730887
1.7561991,-0.41269422,-0.2089684,-1.1531961,1.0661769
0.14868084,-0.18608603,-0.29238477,-0.03134017,-1.0607346
-0.42379722,-0.2993901,-0.2860739,-0.13995023,-1.192192
-0.79476297,-0.2993901,-0.29569885,0.013813417,-0.9236595
0.5379659,0.04052216,-0.25882077,-0.5502618,0.6718051
-1.0054349,-0.24273807,-0.2173594,-1.0956578,-1.2045512
-0.48333493,-0.35604215,-0.33483332,0.69101936,-1.2618531
-0.09862968,-0.41269422,-0.3167116,0.3447037,-0.8371449
-0.74438494,-0.12943397,-0.2642855,-0.52814835,0.98752725
1.0875448,-0.35604215,-0.27983353,-0.32937482,1.8684036
0.47842818,-0.41269422,-0.26312205,-0.5966802,-1.3135371
-0.49249458,-0.072781935,-0.3700191,1.3567556,0.95157313
-0.31846124,-0.46934626,-0.25265095,-0.74555314,-1.3157843
-0.27724284,-0.072781935,-0.37470818,1.4653635,-0.6798456
-0.6848472,-0.12943397,-0.23950034,-0.93160594,-0.9607372
-0.91383845,-0.2993901,-0.340016,0.65198666,-0.8596162
-0.9871156,-0.24273807,-0.29915398,-0.096145496,0.8538228
-0.42379722,-0.35604215,-0.37798703,1.4939859,1.4122355
-0.9687963,-0.016129887,-0.22620872,-1.1174839,0.76393753
-0.3871586,-0.46934626,-0.25889128,-0.70301396,-0.2955858
1.7333,0.04052216,-0.22370553,-1.1531961,-0.36187622
-0.48333493,-0.18608603,-0.30602896,0.0059729945,0.949326
0.5654448,-0.072781935,-0.22448117,-1.1531961,-0.62366724
-0.9687963,0.32378238,-0.24764454,-0.87652373,0.024630686
-0.5611919,-0.46934626,-0.34650317,0.74092346,-0.3731119
-0.15816739,-0.24273807,-0.23065102,-1.0928872,-0.82141495
-0.26350334,-0.24273807,-0.27398098,-0.5502111,0.90775406
1.5088886,-0.46934626,-0.38549662,1.5993735,0.14597589
0.31813434,-0.41269422,-0.3888812,1.6814139,0.95157313
1.0783852,-0.2993901,-0.37650627,1.3665245,-0.99669135
0.35477293,-0.24273807,-0.37407357,1.2887923,-0.48209786
-0.7214858,0.097174205,-0.38059598,1.4447225,-0.21693614
-0.14900775,-0.072781935,-0.31505457,0.07560378,1.4279654
-0.8771998,-0.35604215,-0.3790447,1.3840936,0.9302254
-0.80850244,-0.35604215,-0.27729508,-0.54709685,-1.31129
-0.87262,-0.072781935,-0.29464117,-0.29140148,-0.49220994
-0.97795594,-0.2993901,-0.3840511,1.4913437,-1.0450047
-0.65736824,-0.41269422,-0.31505457,0.037162524,-1.1742148
-0.97337615,-0.41269422,-0.382112,1.4142917,1.6515552
0.20363873,-0.41269422,-0.38810557,1.5628086,-1.2000569
0.57918435,-0.5259983,-0.3458333,0.59384364,-0.8202914
-0.21770512,-0.12943397,-0.36289734,0.95602137,-1.2865715
1.1883008,-0.2993901,-0.39575619,1.7585373,-0.69782263
1.2249395,-0.016129887,-0.23449396,-1.1531961,0.8212394
-0.6619481,-0.072781935,-0.240417,-1.0827323,1.6526787
-0.93673754,-0.18608603,-0.25046504,-0.9614036,-1.0506226
-0.8497209,-0.2993901,-0.28522775,-0.48119745,-0.87646973
0.6891001,-0.46934626,-0.38320497,1.415692,-1.0562404
-0.82224196,-0.5259983,-0.27740085,-0.6015376,-0.9045589
-0.950477,-0.12943397,-0.3071219,-0.14363025,1.817843
0.14868084,-0.5259983,-0.38588443,1.4651545,1.4088647
0.60208344,-0.072781935,-0.29143286,-0.40227395,0.8279808
-0.99627525,-0.12943397,-0.2740515,-0.66457546,-1.1832035
1.655443,-0.12943397,-0.28314763,-0.54755574,-0.9214124
-0.62530947,-0.35604215,-0.32291672,0.098179534,-1.3247728
-0.89551914,-0.46934626,-0.37181717,1.0946623,-1.2326404
-0.47417527,-0.2993901,-0.32175326,0.07060129,0.5841669
-0.9229981,-0.2993901,-0.28716683,-0.49862215,0.754949
-0.9642165,0.04052216,-0.29157388,-0.43404037,0.5291121
-0.15358756,-0.41269422,-0.31981415,0.016048778,0.48079872
-0.5016542,-0.24273807,-0.31043598,-0.1457705,-1.2730887
-0.7214858,-0.35604215,-0.3475961,0.5199907,1.1122432
-0.82682174,-0.12943397,-0.27465084,-0.7147364,0.72910696
-0.9825358,-0.46934626,-0.31713468,-0.054148484,0.36619493
-0.35967967,-0.2993901,-0.28843606,-0.5173166,0.08755042
-0.9642165,-0.2993901,-0.24359007,-1.1309258,0.4482153
0.405151,-0.016129887,-0.24242662,-1.1531961,0.82685727
-0.8771998,-0.2993901,-0.24676314,-1.1187348,-1.3382556
-0.60699016,-0.072781935,-0.26336884,-0.90837693,-1.0393869
-0.533713,-0.2993901,-0.39949337,1.6786176,1.7234634
-0.14442793,-0.18608603,-0.26153553,-0.9346466,-0.44839084
-0.9229981,-0.35604215,-0.3830287,1.2526968,1.1942636
-0.9871156,-0.24273807,-0.35951272,0.70249677,-1.2730887
-0.50623405,-0.5259983,-0.35514095,0.60671365,1.7706532
0.9684694,-0.46934626,-0.33948717,0.29075515,-0.6708571
-0.011613016,-0.18608603,-0.26379192,-0.92398214,0.8335987
-0.27724284,-0.35604215,-0.28103223,-0.68699014,-0.35401127
-0.19938582,-0.46934626,-0.34541023,0.38931304,0.92348397
1.0463264,-0.46934626,-0.39505106,1.5088698,0.9931451
-0.99169546,-0.24273807,-0.35729158,0.6201793,-0.5146813
-0.99169546,-0.072781935,-0.37326267,0.9670892,-0.97422004
-0.88635945,0.4370865,-0.2959104,-0.49351415,-1.1539907
-0.44669634,-0.016129887,-0.27288803,-0.82990885,-0.9921971
0.74863786,-0.46934626,-0.38006714,1.1001903,-1.1876976
1.2615781,-0.35604215,-0.3719582,0.89067453,-1.1989334
0.8035957,-0.24273807,-0.4069677,1.7585373,-0.71130544
-0.7627042,-0.5259983,-0.3363846,0.14252506,-0.63040864
0.01586593,-0.2993901,-0.29837835,-0.5042932,-1.3831983
-1.0008551,-0.46934626,-0.3306731,0.020559069,-1.3843218
-0.99169546,-0.41269422,-0.36078197,0.59811306,0.9628088
-0.26350334,-0.41269422,-0.39399338,1.3711181,0.005530054
-0.9184182,-0.35604215,-0.35433006,0.46196365,-0.8663576
-0.44669634,-0.18608603,-0.3458333,0.28040585,-0.20907117
-0.23602441,-0.24273807,-0.37023064,0.7863658,-1.0079271
-0.71690595,-0.35604215,-0.37918574,0.9684311,0.65382797
-0.26808318,-0.016129887,-0.28716683,-0.7301951,2.0088494
-0.9871156,-0.24273807,-0.40072733,1.4937907,0.052719854
-0.9184182,-0.5259983,-0.39632028,1.3654534,0.3100166
-0.99169546,-0.41269422,-0.32771155,-0.11213735,-0.45288512
0.09830277,-0.46934626,-0.3801024,0.9477103,0.82573366
